id|pathway_name|source|source_url
R-HSA-167152|Formation of HIV elongation complex in the absence of HIV Tat|REACTOME|https://reactome.org
R-HSA-167200|Formation of HIV-1 elongation complex containing HIV-1 Tat|REACTOME|https://reactome.org
R-HSA-5696395|Formation of Incision Complex in GG-NER|REACTOME|https://reactome.org
R-HSA-112382|Formation of RNA Pol II elongation complex |REACTOME|https://reactome.org
R-HSA-2559584|Formation of Senescence-Associated Heterochromatin Foci (SAHF)|REACTOME|https://reactome.org
R-HSA-6781823|Formation of TC-NER Pre-Incision Complex|REACTOME|https://reactome.org
R-HSA-9772755|Formation of WDR5-containing histone-modifying complexes|REACTOME|https://reactome.org
R-HSA-72689|Formation of a pool of free 40S subunits|REACTOME|https://reactome.org
R-HSA-196025|Formation of annular gap junctions|REACTOME|https://reactome.org
R-HSA-111458|Formation of apoptosome|REACTOME|https://reactome.org
R-HSA-9796292|Formation of axial mesoderm|REACTOME|https://reactome.org
R-HSA-9823730|Formation of definitive endoderm|REACTOME|https://reactome.org
R-HSA-77042|Formation of editosomes by ADAR proteins|REACTOME|https://reactome.org
R-HSA-9761174|Formation of intermediate mesoderm|REACTOME|https://reactome.org
R-HSA-9758920|Formation of lateral plate mesoderm|REACTOME|https://reactome.org
R-HSA-9793380|Formation of paraxial mesoderm|REACTOME|https://reactome.org
R-HSA-2408499|Formation of selenosugars for excretion|REACTOME|https://reactome.org
R-HSA-113418|Formation of the Early Elongation Complex|REACTOME|https://reactome.org
R-HSA-75094|Formation of the Editosome|REACTOME|https://reactome.org
R-HSA-167158|Formation of the HIV-1 Early Elongation Complex|REACTOME|https://reactome.org
R-HSA-173599|Formation of the active cofactor, UDP-glucuronate|REACTOME|https://reactome.org
R-HSA-201722|Formation of the beta-catenin:TCF transactivating complex|REACTOME|https://reactome.org
R-HSA-6809371|Formation of the cornified envelope|REACTOME|https://reactome.org
R-HSA-72695|Formation of the ternary complex, and subsequently, the 43S complex|REACTOME|https://reactome.org
R-HSA-389960|Formation of tubulin folding intermediates by CCT/TriC|REACTOME|https://reactome.org
R-HSA-5661270|Formation of xylulose-5-phosphate|REACTOME|https://reactome.org
R-HSA-444473|Formyl peptide receptors bind formyl peptides and many other ligands|REACTOME|https://reactome.org
R-HSA-444209|Free fatty acid receptors|REACTOME|https://reactome.org
R-HSA-400451|Free fatty acids regulate insulin secretion|REACTOME|https://reactome.org
R-HSA-170968|Frs2-mediated activation|REACTOME|https://reactome.org
R-HSA-5652227|Fructose biosynthesis|REACTOME|https://reactome.org
R-HSA-70350|Fructose catabolism|REACTOME|https://reactome.org
R-HSA-5652084|Fructose metabolism|REACTOME|https://reactome.org
R-HSA-168270|Fusion and Uncoating of the Influenza Virion|REACTOME|https://reactome.org
R-HSA-168288|Fusion of the Influenza Virion to the Host Cell Endosome|REACTOME|https://reactome.org
R-HSA-416482|G alpha (12/13) signalling events|REACTOME|https://reactome.org
R-HSA-418594|G alpha (i) signalling events|REACTOME|https://reactome.org
R-HSA-416476|G alpha (q) signalling events|REACTOME|https://reactome.org
R-HSA-418555|G alpha (s) signalling events|REACTOME|https://reactome.org
R-HSA-418597|G alpha (z) signalling events|REACTOME|https://reactome.org
R-HSA-8964315|G beta:gamma signalling through BTK|REACTOME|https://reactome.org
R-HSA-8964616|G beta:gamma signalling through CDC42|REACTOME|https://reactome.org
R-HSA-392451|G beta:gamma signalling through PI3Kgamma|REACTOME|https://reactome.org
R-HSA-418217|G beta:gamma signalling through PLC beta|REACTOME|https://reactome.org
R-HSA-1296059|G protein gated Potassium channels|REACTOME|https://reactome.org
R-HSA-202040|G-protein activation|REACTOME|https://reactome.org
R-HSA-397795|G-protein beta:gamma signalling|REACTOME|https://reactome.org
R-HSA-112040|G-protein mediated events|REACTOME|https://reactome.org
R-HSA-1538133|G0 and Early G1|REACTOME|https://reactome.org
R-HSA-69236|G1 Phase|REACTOME|https://reactome.org
R-HSA-69615|G1/S DNA Damage Checkpoints|REACTOME|https://reactome.org
R-HSA-69206|G1/S Transition|REACTOME|https://reactome.org
R-HSA-69205|G1/S-Specific Transcription|REACTOME|https://reactome.org
R-HSA-68911|G2 Phase|REACTOME|https://reactome.org
R-HSA-69481|G2/M Checkpoints|REACTOME|https://reactome.org
R-HSA-69473|G2/M DNA damage checkpoint|REACTOME|https://reactome.org
R-HSA-69478|G2/M DNA replication checkpoint|REACTOME|https://reactome.org
R-HSA-69275|G2/M Transition|REACTOME|https://reactome.org
R-HSA-180292|GAB1 signalosome|REACTOME|https://reactome.org
R-HSA-977444|GABA B receptor activation|REACTOME|https://reactome.org
R-HSA-977443|GABA receptor activation|REACTOME|https://reactome.org
R-HSA-888568|GABA synthesis|REACTOME|https://reactome.org
R-HSA-888590|GABA synthesis, release, reuptake and degradation|REACTOME|https://reactome.org
R-HSA-6787639|GDP-fucose biosynthesis|REACTOME|https://reactome.org
R-HSA-5635851|GLI proteins bind promoters of Hh responsive genes to promote transcription|REACTOME|https://reactome.org
R-HSA-5610785|GLI3 is processed to GLI3R by the proteasome|REACTOME|https://reactome.org
R-HSA-430116|GP1b-IX-V activation signalling|REACTOME|https://reactome.org
R-HSA-388396|GPCR downstream signalling|REACTOME|https://reactome.org
R-HSA-500792|GPCR ligand binding|REACTOME|https://reactome.org
R-HSA-9634597|GPER1 signaling|REACTOME|https://reactome.org
R-HSA-114604|GPVI-mediated activation cascade|REACTOME|https://reactome.org
R-HSA-179812|GRB2 events in EGFR signaling|REACTOME|https://reactome.org
R-HSA-1963640|GRB2 events in ERBB2 signaling|REACTOME|https://reactome.org
R-HSA-354194|GRB2:SOS provides linkage to MAPK signaling for Integrins |REACTOME|https://reactome.org
R-HSA-1306955|GRB7 events in ERBB2 signaling|REACTOME|https://reactome.org
R-HSA-9762114|GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2|REACTOME|https://reactome.org
R-HSA-72706|GTP hydrolysis and joining of the 60S ribosomal subunit|REACTOME|https://reactome.org
R-HSA-9726842|Gain-of-function MRAS complexes activate RAF signaling|REACTOME|https://reactome.org
R-HSA-70370|Galactose catabolism|REACTOME|https://reactome.org
R-HSA-163841|Gamma carboxylation, hypusine formation and arylsulfatase activation|REACTOME|https://reactome.org
R-HSA-159740|Gamma-carboxylation of protein precursors|REACTOME|https://reactome.org
R-HSA-159854|Gamma-carboxylation, transport, and amino-terminal cleavage of proteins|REACTOME|https://reactome.org
R-HSA-190861|Gap junction assembly|REACTOME|https://reactome.org
R-HSA-190873|Gap junction degradation|REACTOME|https://reactome.org
R-HSA-190828|Gap junction trafficking|REACTOME|https://reactome.org
R-HSA-157858|Gap junction trafficking and regulation|REACTOME|https://reactome.org
R-HSA-5696397|Gap-filling DNA repair synthesis and ligation in GG-NER|REACTOME|https://reactome.org
R-HSA-6782210|Gap-filling DNA repair synthesis and ligation in TC-NER|REACTOME|https://reactome.org
R-HSA-881907|Gastrin-CREB signalling pathway via PKC and MAPK|REACTOME|https://reactome.org
R-HSA-9758941|Gastrulation|REACTOME|https://reactome.org
R-HSA-211000|Gene Silencing by RNA|REACTOME|https://reactome.org
R-HSA-8950505|Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation|REACTOME|https://reactome.org
R-HSA-74160|Gene expression (Transcription)|REACTOME|https://reactome.org
R-HSA-202433|Generation of second messenger molecules|REACTOME|https://reactome.org
R-HSA-212436|Generic Transcription Pathway|REACTOME|https://reactome.org
R-HSA-9754189|Germ layer formation at gastrulation|REACTOME|https://reactome.org
R-HSA-5696399|Global Genome Nucleotide Excision Repair (GG-NER)|REACTOME|https://reactome.org
R-HSA-163359|Glucagon signaling in metabolic regulation|REACTOME|https://reactome.org
R-HSA-381676|Glucagon-like Peptide-1 (GLP1) regulates insulin secretion|REACTOME|https://reactome.org
R-HSA-420092|Glucagon-type ligand receptors|REACTOME|https://reactome.org
R-HSA-194002|Glucocorticoid biosynthesis|REACTOME|https://reactome.org
R-HSA-70263|Gluconeogenesis|REACTOME|https://reactome.org
R-HSA-70326|Glucose metabolism|REACTOME|https://reactome.org
R-HSA-156588|Glucuronidation|REACTOME|https://reactome.org
R-HSA-210500|Glutamate Neurotransmitter Release Cycle|REACTOME|https://reactome.org
R-HSA-8964539|Glutamate and glutamine metabolism|REACTOME|https://reactome.org
R-HSA-399721|Glutamate binding, activation of AMPA receptors and synaptic plasticity|REACTOME|https://reactome.org
R-HSA-156590|Glutathione conjugation|REACTOME|https://reactome.org
R-HSA-174403|Glutathione synthesis and recycling|REACTOME|https://reactome.org
R-HSA-1483206|Glycerophospholipid biosynthesis|REACTOME|https://reactome.org
R-HSA-6814848|Glycerophospholipid catabolism|REACTOME|https://reactome.org
R-HSA-6783984|Glycine degradation|REACTOME|https://reactome.org
R-HSA-70221|Glycogen breakdown (glycogenolysis)|REACTOME|https://reactome.org
R-HSA-8982491|Glycogen metabolism|REACTOME|https://reactome.org
R-HSA-3858516|Glycogen storage disease type 0 (liver GYS2)|REACTOME|https://reactome.org
R-HSA-3828062|Glycogen storage disease type 0 (muscle GYS1)|REACTOME|https://reactome.org
R-HSA-5357609|Glycogen storage disease type II (GAA)|REACTOME|https://reactome.org
R-HSA-3878781|Glycogen storage disease type IV (GBE1)|REACTOME|https://reactome.org
R-HSA-3274531|Glycogen storage disease type Ia (G6PC)|REACTOME|https://reactome.org
R-HSA-3229133|Glycogen storage disease type Ib (SLC37A4)|REACTOME|https://reactome.org
R-HSA-3814836|Glycogen storage disease type XV (GYG1)|REACTOME|https://reactome.org
R-HSA-3229121|Glycogen storage diseases|REACTOME|https://reactome.org
R-HSA-3322077|Glycogen synthesis|REACTOME|https://reactome.org
R-HSA-70171|Glycolysis|REACTOME|https://reactome.org
R-HSA-209822|Glycoprotein hormones|REACTOME|https://reactome.org
R-HSA-1630316|Glycosaminoglycan metabolism|REACTOME|https://reactome.org
R-HSA-1660662|Glycosphingolipid metabolism|REACTOME|https://reactome.org
R-HSA-389661|Glyoxylate metabolism and glycine degradation|REACTOME|https://reactome.org
R-HSA-432722|Golgi Associated Vesicle Biogenesis|REACTOME|https://reactome.org
R-HSA-162658|Golgi Cisternae Pericentriolar Stack Reorganization|REACTOME|https://reactome.org
R-HSA-8856688|Golgi-to-ER retrograde transport|REACTOME|https://reactome.org
R-HSA-982772|Growth hormone receptor signaling|REACTOME|https://reactome.org
R-HSA-3214847|HATs acetylate histones|REACTOME|https://reactome.org
R-HSA-9609690|HCMV Early Events|REACTOME|https://reactome.org
R-HSA-9609646|HCMV Infection|REACTOME|https://reactome.org
R-HSA-9610379|HCMV Late Events|REACTOME|https://reactome.org
R-HSA-1296061|HCN channels|REACTOME|https://reactome.org
R-HSA-3214815|HDACs deacetylate histones|REACTOME|https://reactome.org
R-HSA-8963896|HDL assembly|REACTOME|https://reactome.org
R-HSA-8964011|HDL clearance|REACTOME|https://reactome.org
R-HSA-8964058|HDL remodeling|REACTOME|https://reactome.org
R-HSA-3214842|HDMs demethylate histones|REACTOME|https://reactome.org
R-HSA-5685942|HDR through Homologous Recombination (HRR)|REACTOME|https://reactome.org
R-HSA-5693567|HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)|REACTOME|https://reactome.org
R-HSA-5685939|HDR through MMEJ (alt-NHEJ)|REACTOME|https://reactome.org
R-HSA-5685938|HDR through Single Strand Annealing (SSA)|REACTOME|https://reactome.org
R-HSA-5658034|HHAT G278V doesnt palmitoylate Hh-Np|REACTOME|https://reactome.org
R-HSA-162906|HIV Infection|REACTOME|https://reactome.org
R-HSA-162587|HIV Life Cycle|REACTOME|https://reactome.org
R-HSA-167169|HIV Transcription Elongation|REACTOME|https://reactome.org
R-HSA-167161|HIV Transcription Initiation|REACTOME|https://reactome.org
R-HSA-167287|HIV elongation arrest and recovery|REACTOME|https://reactome.org
R-HSA-2022928|HS-GAG biosynthesis|REACTOME|https://reactome.org
R-HSA-2024096|HS-GAG degradation|REACTOME|https://reactome.org
R-HSA-3371511|HSF1 activation|REACTOME|https://reactome.org
R-HSA-3371571|HSF1-dependent transactivation|REACTOME|https://reactome.org
R-HSA-3371497|HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand|REACTOME|https://reactome.org
R-HSA-5610787|Hedgehog off state|REACTOME|https://reactome.org
R-HSA-5632684|Hedgehog on state|REACTOME|https://reactome.org
R-HSA-5358346|Hedgehog ligand biogenesis|REACTOME|https://reactome.org
R-HSA-189451|Heme biosynthesis|REACTOME|https://reactome.org
R-HSA-189483|Heme degradation|REACTOME|https://reactome.org
R-HSA-9707616|Heme signaling|REACTOME|https://reactome.org
R-HSA-109582|Hemostasis|REACTOME|https://reactome.org
R-HSA-1638091|Heparan sulfate/heparin (HS-GAG) metabolism|REACTOME|https://reactome.org
R-HSA-5657560|Hereditary fructose intolerance|REACTOME|https://reactome.org
R-HSA-5387390|Hh mutants abrogate ligand secretion|REACTOME|https://reactome.org
R-HSA-5362768|Hh mutants are degraded by ERAD|REACTOME|https://reactome.org
R-HSA-629597|Highly calcium permeable nicotinic acetylcholine receptors|REACTOME|https://reactome.org
R-HSA-629594|Highly calcium permeable postsynaptic nicotinic acetylcholine receptors|REACTOME|https://reactome.org
R-HSA-629587|Highly sodium permeable postsynaptic acetylcholine nicotinic receptors|REACTOME|https://reactome.org
R-HSA-390650|Histamine receptors|REACTOME|https://reactome.org
R-HSA-70921|Histidine catabolism|REACTOME|https://reactome.org
R-HSA-5693579|Homologous DNA Pairing and Strand Exchange|REACTOME|https://reactome.org
R-HSA-5693538|Homology Directed Repair|REACTOME|https://reactome.org
R-HSA-375281|Hormone ligand-binding receptors|REACTOME|https://reactome.org
R-HSA-162909|Host Interactions of HIV factors|REACTOME|https://reactome.org
R-HSA-450520|HuR (ELAVL1) binds and stabilizes mRNA|REACTOME|https://reactome.org
R-HSA-2142850|Hyaluronan biosynthesis and export|REACTOME|https://reactome.org
R-HSA-2142845|Hyaluronan metabolism|REACTOME|https://reactome.org
R-HSA-2160916|Hyaluronan uptake and degradation|REACTOME|https://reactome.org
R-HSA-1483115|Hydrolysis of LPC|REACTOME|https://reactome.org
R-HSA-1483152|Hydrolysis of LPE|REACTOME|https://reactome.org
R-HSA-3296197|Hydroxycarboxylic acid-binding receptors|REACTOME|https://reactome.org
R-HSA-204626|Hypusine synthesis from eIF5A-lysine|REACTOME|https://reactome.org
R-HSA-9732724|IFNG signaling activates MAPKs|REACTOME|https://reactome.org
R-HSA-2428924|IGF1R signaling cascade|REACTOME|https://reactome.org
R-HSA-5602636|IKBKB deficiency causes SCID|REACTOME|https://reactome.org
R-HSA-5603027|IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)|REACTOME|https://reactome.org
R-HSA-937041|IKK complex recruitment mediated by RIP1|REACTOME|https://reactome.org
R-HSA-6788467|IL-6-type cytokine receptor ligand interactions|REACTOME|https://reactome.org
R-HSA-1855196|IP3 and IP4 transport between cytosol and nucleus|REACTOME|https://reactome.org
R-HSA-1855229|IP6 and IP7 transport between cytosol and nucleus|REACTOME|https://reactome.org
R-HSA-1855215|IPs transport between ER lumen and cytosol|REACTOME|https://reactome.org
R-HSA-1855156|IPs transport between ER lumen and nucleus|REACTOME|https://reactome.org
R-HSA-1855184|IPs transport between cytosol and ER lumen|REACTOME|https://reactome.org
R-HSA-1855192|IPs transport between nucleus and ER lumen|REACTOME|https://reactome.org
R-HSA-1855170|IPs transport between nucleus and cytosol|REACTOME|https://reactome.org
R-HSA-937039|IRAK1 recruits IKK complex|REACTOME|https://reactome.org
R-HSA-975144|IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation|REACTOME|https://reactome.org
R-HSA-937042|IRAK2 mediated activation of TAK1 complex|REACTOME|https://reactome.org
R-HSA-975163|IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation|REACTOME|https://reactome.org
R-HSA-5603041|IRAK4 deficiency (TLR2/4)|REACTOME|https://reactome.org
R-HSA-5603037|IRAK4 deficiency (TLR5)|REACTOME|https://reactome.org
R-HSA-381070|IRE1alpha activates chaperones|REACTOME|https://reactome.org
R-HSA-1606341|IRF3 mediated activation of type 1 IFN|REACTOME|https://reactome.org
R-HSA-3270619|IRF3-mediated induction of type I IFN|REACTOME|https://reactome.org
R-HSA-74713|IRS activation|REACTOME|https://reactome.org
R-HSA-112399|IRS-mediated signalling|REACTOME|https://reactome.org
R-HSA-2428928|IRS-related events triggered by IGF1R|REACTOME|https://reactome.org
R-HSA-1169408|ISG15 antiviral mechanism|REACTOME|https://reactome.org
R-HSA-5603029|IkBA variant leads to EDA-ID|REACTOME|https://reactome.org
R-HSA-9669917|Imatinib-resistant KIT mutants|REACTOME|https://reactome.org
R-HSA-9674396|Imatinib-resistant PDGFR mutants|REACTOME|https://reactome.org
R-HSA-168256|Immune System|REACTOME|https://reactome.org
R-HSA-198933|Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell|REACTOME|https://reactome.org
