chr|end|id|source|source_url|start|taxon_id
chr2R|11844242|CHR2R_11844183_11844242_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11844183|7227
chr2R|11844428|CHR2R_11844369_11844428_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11844369|7227
chr2R|11845336|CHR2R_11845277_11845336_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11845277|7227
chr2R|11852619|CHR2R_11852560_11852619_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11852560|7227
chr2R|11861308|CHR2R_11861249_11861308_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11861249|7227
chr2R|11863297|CHR2R_11863238_11863297_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11863238|7227
chr2R|11864181|CHR2R_11864122_11864181_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11864122|7227
chr2R|11866432|CHR2R_11866373_11866432_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11866373|7227
chr2R|11885629|CHR2R_11885570_11885629_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11885570|7227
chr2R|11886073|CHR2R_11886014_11886073_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11886014|7227
chr2R|11890984|CHR2R_11890925_11890984_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11890925|7227
chr2R|11891145|CHR2R_11891086_11891145_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11891086|7227
chr2R|11891402|CHR2R_11891343_11891402_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11891343|7227
chr2R|11892135|CHR2R_11892076_11892135_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11892076|7227
chr2R|11893595|CHR2R_11893536_11893595_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11893536|7227
chr2R|11899570|CHR2R_11899511_11899570_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11899511|7227
chr2R|11903600|CHR2R_11903541_11903600_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11903541|7227
chr2R|11903945|CHR2R_11903886_11903945_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11903886|7227
chr2R|11912825|CHR2R_11912766_11912825_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11912766|7227
chr2R|11939569|CHR2R_11939510_11939569_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11939510|7227
chr2R|11968660|CHR2R_11968601_11968660_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11968601|7227
chr2R|11970161|CHR2R_11970102_11970161_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11970102|7227
chr2R|11970698|CHR2R_11970639_11970698_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11970639|7227
chr2R|11979139|CHR2R_11979080_11979139_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11979080|7227
chr2R|11980546|CHR2R_11980487_11980546_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11980487|7227
chr2R|11982970|CHR2R_11982911_11982970_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11982911|7227
chr2R|11985432|CHR2R_11985373_11985432_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11985373|7227
chr2R|11986003|CHR2R_11985944_11986003_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11985944|7227
chr2R|11988822|CHR2R_11988763_11988822_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11988763|7227
chr2R|11989143|CHR2R_11989084_11989143_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|11989084|7227
chr2R|12019894|CHR2R_12019835_12019894_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12019835|7227
chr2R|12025319|CHR2R_12025260_12025319_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12025260|7227
chr2R|12027737|CHR2R_12027678_12027737_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12027678|7227
chr2R|12028000|CHR2R_12027941_12028000_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12027941|7227
chr2R|12033971|CHR2R_12033912_12033971_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12033912|7227
chr2R|12034235|CHR2R_12034176_12034235_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12034176|7227
chr2R|12037252|CHR2R_12037193_12037252_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12037193|7227
chr2R|12037318|CHR2R_12037259_12037318_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12037259|7227
chr2R|12039054|CHR2R_12038995_12039054_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12038995|7227
chr2R|12044626|CHR2R_12044567_12044626_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12044567|7227
chr2R|12051743|CHR2R_12051684_12051743_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12051684|7227
chr2R|12052949|CHR2R_12052890_12052949_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12052890|7227
chr2R|12055099|CHR2R_12055040_12055099_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12055040|7227
chr2R|12079586|CHR2R_12079527_12079586_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12079527|7227
chr2R|12081251|CHR2R_12081192_12081251_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12081192|7227
chr2R|12118900|CHR2R_12118841_12118900_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12118841|7227
chr2R|12119389|CHR2R_12119330_12119389_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12119330|7227
chr2R|12138788|CHR2R_12138729_12138788_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12138729|7227
chr2R|12140304|CHR2R_12140245_12140304_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12140245|7227
chr2R|12140664|CHR2R_12140605_12140664_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12140605|7227
chr2R|12144601|CHR2R_12144542_12144601_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12144542|7227
chr2R|12145752|CHR2R_12145693_12145752_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12145693|7227
chr2R|12150723|CHR2R_12150664_12150723_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12150664|7227
chr2R|12151086|CHR2R_12151027_12151086_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12151027|7227
chr2R|12153385|CHR2R_12153326_12153385_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12153326|7227
chr2R|12163061|CHR2R_12163002_12163061_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12163002|7227
chr2R|12163685|CHR2R_12163626_12163685_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12163626|7227
chr2R|12165788|CHR2R_12165729_12165788_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12165729|7227
chr2R|12168534|CHR2R_12168475_12168534_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12168475|7227
chr2R|12168746|CHR2R_12168687_12168746_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12168687|7227
chr2R|12174829|CHR2R_12174770_12174829_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12174770|7227
chr2R|12178599|CHR2R_12178540_12178599_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12178540|7227
chr2R|12179926|CHR2R_12179867_12179926_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12179867|7227
chr2R|12180426|CHR2R_12180367_12180426_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12180367|7227
chr2R|12180641|CHR2R_12180582_12180641_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12180582|7227
chr2R|12182644|CHR2R_12182585_12182644_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12182585|7227
chr2R|12184330|CHR2R_12184271_12184330_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12184271|7227
chr2R|12185673|CHR2R_12185614_12185673_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12185614|7227
chr2R|12190440|CHR2R_12190381_12190440_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12190381|7227
chr2R|12198891|CHR2R_12198832_12198891_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12198832|7227
chr2R|12200852|CHR2R_12200793_12200852_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12200793|7227
chr2R|12211274|CHR2R_12211215_12211274_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12211215|7227
chr2R|12213990|CHR2R_12213931_12213990_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12213931|7227
chr2R|12226827|CHR2R_12226768_12226827_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12226768|7227
chr2R|12229359|CHR2R_12229300_12229359_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12229300|7227
chr2R|12240389|CHR2R_12240330_12240389_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12240330|7227
chr2R|12241234|CHR2R_12241175_12241234_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12241175|7227
chr2R|12242542|CHR2R_12242483_12242542_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12242483|7227
chr2R|12244751|CHR2R_12244692_12244751_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12244692|7227
chr2R|12253987|CHR2R_12253928_12253987_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12253928|7227
chr2R|12257279|CHR2R_12257220_12257279_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12257220|7227
chr2R|12259419|CHR2R_12259360_12259419_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12259360|7227
chr2R|12260084|CHR2R_12260025_12260084_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12260025|7227
chr2R|12264627|CHR2R_12264568_12264627_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12264568|7227
chr2R|12279783|CHR2R_12279724_12279783_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12279724|7227
chr2R|12286077|CHR2R_12286018_12286077_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12286018|7227
chr2R|12290799|CHR2R_12290740_12290799_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12290740|7227
chr2R|12302286|CHR2R_12302227_12302286_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12302227|7227
chr2R|12306284|CHR2R_12306225_12306284_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12306225|7227
chr2R|12306540|CHR2R_12306481_12306540_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12306481|7227
chr2R|12308385|CHR2R_12308326_12308385_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12308326|7227
chr2R|12310686|CHR2R_12310627_12310686_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12310627|7227
chr2R|12314129|CHR2R_12314070_12314129_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12314070|7227
chr2R|12321292|CHR2R_12321233_12321292_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12321233|7227
chr2R|12326142|CHR2R_12326083_12326142_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12326083|7227
chr2R|12326326|CHR2R_12326267_12326326_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12326267|7227
chr2R|12326383|CHR2R_12326324_12326383_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12326324|7227
chr2R|12335351|CHR2R_12335292_12335351_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12335292|7227
chr2R|12336919|CHR2R_12336860_12336919_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12336860|7227
chr2R|12337812|CHR2R_12337753_12337812_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12337753|7227
chr2R|12338337|CHR2R_12338278_12338337_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12338278|7227
chr2R|12344621|CHR2R_12344562_12344621_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12344562|7227
chr2R|12344993|CHR2R_12344934_12344993_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12344934|7227
chr2R|12351782|CHR2R_12351723_12351782_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12351723|7227
chr2R|12355665|CHR2R_12355606_12355665_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12355606|7227
chr2R|12359447|CHR2R_12359388_12359447_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12359388|7227
chr2R|12367363|CHR2R_12367304_12367363_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12367304|7227
chr2R|12371606|CHR2R_12371547_12371606_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12371547|7227
chr2R|12375300|CHR2R_12375241_12375300_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12375241|7227
chr2R|12376636|CHR2R_12376577_12376636_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12376577|7227
chr2R|12378450|CHR2R_12378391_12378450_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12378391|7227
chr2R|12380491|CHR2R_12380432_12380491_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12380432|7227
chr2R|12383027|CHR2R_12382968_12383027_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12382968|7227
chr2R|12383902|CHR2R_12383843_12383902_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12383843|7227
chr2R|12386970|CHR2R_12386911_12386970_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12386911|7227
chr2R|12391748|CHR2R_12391689_12391748_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12391689|7227
chr2R|12394908|CHR2R_12394849_12394908_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12394849|7227
chr2R|12402227|CHR2R_12402168_12402227_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12402168|7227
chr2R|12405942|CHR2R_12405883_12405942_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12405883|7227
chr2R|12407803|CHR2R_12407744_12407803_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12407744|7227
chr2R|12408948|CHR2R_12408889_12408948_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12408889|7227
chr2R|12410033|CHR2R_12409974_12410033_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12409974|7227
chr2R|12413956|CHR2R_12413897_12413956_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12413897|7227
chr2R|12416054|CHR2R_12415995_12416054_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12415995|7227
chr2R|12419418|CHR2R_12419359_12419418_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12419359|7227
chr2R|12422584|CHR2R_12422525_12422584_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12422525|7227
chr2R|12423565|CHR2R_12423506_12423565_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12423506|7227
chr2R|12425487|CHR2R_12425428_12425487_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12425428|7227
chr2R|12425603|CHR2R_12425544_12425603_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12425544|7227
chr2R|12427910|CHR2R_12427851_12427910_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12427851|7227
chr2R|12430584|CHR2R_12430525_12430584_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12430525|7227
chr2R|12431121|CHR2R_12431062_12431121_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12431062|7227
chr2R|12435855|CHR2R_12435796_12435855_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12435796|7227
chr2R|12436130|CHR2R_12436071_12436130_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12436071|7227
chr2R|12436668|CHR2R_12436609_12436668_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12436609|7227
chr2R|12437358|CHR2R_12437299_12437358_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12437299|7227
chr2R|12441346|CHR2R_12441287_12441346_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12441287|7227
chr2R|12453205|CHR2R_12453146_12453205_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12453146|7227
chr2R|12468186|CHR2R_12468127_12468186_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12468127|7227
chr2R|12468671|CHR2R_12468612_12468671_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12468612|7227
chr2R|12471761|CHR2R_12471702_12471761_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12471702|7227
chr2R|12471904|CHR2R_12471845_12471904_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12471845|7227
chr2R|12474434|CHR2R_12474375_12474434_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12474375|7227
chr2R|12487504|CHR2R_12487445_12487504_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12487445|7227
chr2R|12491444|CHR2R_12491385_12491444_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12491385|7227
chr2R|12495684|CHR2R_12495625_12495684_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12495625|7227
chr2R|12504774|CHR2R_12504715_12504774_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12504715|7227
chr2R|12507372|CHR2R_12507313_12507372_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12507313|7227
chr2R|12510576|CHR2R_12510517_12510576_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12510517|7227
chr2R|12514421|CHR2R_12514362_12514421_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12514362|7227
chr2R|12515085|CHR2R_12515026_12515085_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12515026|7227
chr2R|12515394|CHR2R_12515335_12515394_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12515335|7227
chr2R|12518936|CHR2R_12518877_12518936_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12518877|7227
chr2R|12519191|CHR2R_12519132_12519191_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12519132|7227
chr2R|12529066|CHR2R_12529007_12529066_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12529007|7227
chr2R|12545775|CHR2R_12545716_12545775_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12545716|7227
chr2R|12562070|CHR2R_12562011_12562070_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12562011|7227
chr2R|12564965|CHR2R_12564906_12564965_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12564906|7227
chr2R|12566200|CHR2R_12566141_12566200_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12566141|7227
chr2R|12569874|CHR2R_12569815_12569874_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12569815|7227
chr2R|12570403|CHR2R_12570344_12570403_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12570344|7227
chr2R|12572080|CHR2R_12572021_12572080_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12572021|7227
chr2R|12589201|CHR2R_12589142_12589201_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12589142|7227
chr2R|12592929|CHR2R_12592870_12592929_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12592870|7227
chr2R|12593636|CHR2R_12593577_12593636_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12593577|7227
chr2R|12612786|CHR2R_12612727_12612786_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12612727|7227
chr2R|12615801|CHR2R_12615742_12615801_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12615742|7227
chr2R|12623831|CHR2R_12623772_12623831_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12623772|7227
chr2R|12625818|CHR2R_12625759_12625818_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12625759|7227
chr2R|12632290|CHR2R_12632231_12632290_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12632231|7227
chr2R|12632637|CHR2R_12632578_12632637_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12632578|7227
chr2R|12633612|CHR2R_12633553_12633612_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12633553|7227
chr2R|12635727|CHR2R_12635668_12635727_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12635668|7227
chr2R|12636188|CHR2R_12636129_12636188_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12636129|7227
chr2R|12636684|CHR2R_12636625_12636684_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12636625|7227
chr2R|12645187|CHR2R_12645128_12645187_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12645128|7227
chr2R|12648266|CHR2R_12648207_12648266_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12648207|7227
chr2R|12652531|CHR2R_12652472_12652531_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12652472|7227
chr2R|12652820|CHR2R_12652761_12652820_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12652761|7227
chr2R|12655966|CHR2R_12655907_12655966_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12655907|7227
chr2R|12661848|CHR2R_12661789_12661848_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12661789|7227
chr2R|12662584|CHR2R_12662525_12662584_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12662525|7227
chr2R|12665846|CHR2R_12665787_12665846_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12665787|7227
chr2R|12670266|CHR2R_12670207_12670266_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12670207|7227
chr2R|12674569|CHR2R_12674510_12674569_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12674510|7227
chr2R|12675467|CHR2R_12675408_12675467_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12675408|7227
chr2R|12676663|CHR2R_12676604_12676663_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12676604|7227
chr2R|12679638|CHR2R_12679579_12679638_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12679579|7227
chr2R|12686212|CHR2R_12686153_12686212_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12686153|7227
chr2R|12686261|CHR2R_12686202_12686261_GRCH38|EPD|https://epd.expasy.org/ftp/epdnew/D_melanogaster/|12686202|7227
